coding	meaning	node_id	parent_id	selectable
7112031	Foreman, forecourt	7112031	7112	Y
7112032	Operator, EPOS	7112032	7112	Y
7112033	Operator, cash and wrap	7112033	7112	Y
7112034	Operator, check-out	7112034	7112	Y
7112035	Operator, consol (petrol station)	7112035	7112	Y
7112036	Operator, console (petrol station)	7112036	7112	Y
7112037	Operator, scanner (retail trade)	7112037	7112	Y
7112038	Operator, scanning (retail trade)	7112038	7112	Y
7112039	Operator, till	7112039	7112	Y
7112040	Pumpman (petrol station)	7112040	7112	Y
7112041	Refueller (vehicles)	7112041	7112	Y
7112042	Salesman, forecourt (garage)	7112042	7112	Y
7112043	Salesman, petrol (garage)	7112043	7112	Y
7112044	Supervisor, cash (retail trade)	7112044	7112	Y
7112045	Supervisor, check-out	7112045	7112	Y
7113001	Adviser, sales (telephone sales)	7113001	7113	Y
7113002	Agent, sales, telephone	7113002	7113	Y
7113003	Assistant, marketing, telephone	7113003	7113	Y
7113004	Assistant, telemarketing	7113004	7113	Y
7113005	Assistant, telesales	7113005	7113	Y
7113006	Canvasser, tele-ad	7113006	7113	Y
7113007	Canvasser, telephone	7113007	7113	Y
7113008	Canvasser, telesales	7113008	7113	Y
7113009	Clerk, order, telephone	7113009	7113	Y
7113010	Clerk, sales, telephone	7113010	7113	Y
7113011	Clerk, tele-ad	7113011	7113	Y
7113012	Clerk, telesales	7113012	7113	Y
7113013	Correspondent, sales	7113013	7113	Y
7113014	Executive, sales (telephone sales)	7113014	7113	Y
7113015	Executive, sales, telephone	7113015	7113	Y
7113016	Executive, telesales	7113016	7113	Y
7113017	Girl, tele-ad	7113017	7113	Y
7113018	Operator, line, order	7113018	7113	Y
7113019	Operator, sales, telephone	7113019	7113	Y
7113020	Operator, telesales	7113020	7113	Y
7113021	Representative, tele-ad	7113021	7113	Y
7113022	Representative, telesales	7113022	7113	Y
7113023	Salesman, telephone	7113023	7113	Y
7113024	Supervisor, telesales	7113024	7113	Y
7113025	Telecanvasser	7113025	7113	Y
7113026	Telemarketer	7113026	7113	Y
7113027	Telephonist, marketing	7113027	7113	Y
7113028	Telephonist, sales	7113028	7113	Y
7121001	Agent (assurance)	7121001	7121	Y
7121002	Agent (insurance)	7121002	7121	Y
7121003	Agent (mail order house)	7121003	7121	Y
7121004	Agent (wholesale, retail trade: credit trade)	7121004	7121	Y
7121005	Agent (wholesale, retail trade: door-to-door sales)	7121005	7121	Y
7121006	Agent and collector (insurance)	7121006	7121	Y
7121007	Agent, assurance	7121007	7121	Y
7121008	Agent, club	7121008	7121	Y
7121009	Agent, credit	7121009	7121	Y
7121010	Agent, district (insurance)	7121010	7121	Y
7121011	Agent, insurance	7121011	7121	Y
7121012	Assistant, canvassing (insurance)	7121012	7121	Y
7121013	Canvasser	7121013	7121	Y
7121014	Canvasser and collector	7121014	7121	Y
7121015	Collector (insurance)	7121015	7121	Y
7121016	Collector and salesman	7121016	7121	Y
7121017	Collector, insurance	7121017	7121	Y
7121018	Collector-agent (insurance)	7121018	7121	Y
7121019	Collector-salesman	7121019	7121	Y
7121020	Consultant, beauty (retail trade: door-to-door sales)	7121020	7121	Y
7121021	Draper, credit	7121021	7121	Y
7121022	Merchant (wholesale, retail trade: credit trade)	7121022	7121	Y
7121023	Merchant (wholesale, retail trade: door-to-door sales)	7121023	7121	Y
7121024	Merchant (wholesale, retail trade: party plan sales)	7121024	7121	Y
7121025	Representative (insurance)	7121025	7121	Y
7121026	Representative (mail order house)	7121026	7121	Y
7121027	Representative (retail trade: credit trade)	7121027	7121	Y
7121028	Representative (retail trade: door-to-door sales)	7121028	7121	Y
7121029	Representative, credit	7121029	7121	Y
7121030	Representative, insurance	7121030	7121	Y
7121031	Representative, sales (mail order house)	7121031	7121	Y
7121032	Representative, sales (retail trade: door-to-door sales)	7121032	7121	Y
7121033	Salesman (mail order house)	7121033	7121	Y
7121034	Salesman (retail trade: credit trade)	7121034	7121	Y
7121035	Salesman (retail trade: door-to-door sales)	7121035	7121	Y
7121036	Salesman, credit	7121036	7121	Y
7121037	Salesman, travelling (retail trade)	7121037	7121	Y
7121038	Salesman-collector	7121038	7121	Y
7121039	Superintendent (clothing club)	7121039	7121	Y
7121040	Superintendent of canvassers	7121040	7121	Y
7121041	Superintendent, district (clothing club)	7121041	7121	Y
7121042	Trader, credit	7121042	7121	Y
7121043	Traveller (retail trade)	7121043	7121	Y
7121044	Traveller, commercial (drapers, credit)	7121044	7121	Y
7121045	Traveller, drapers, credit	7121045	7121	Y
7121046	Traveller-salesman (credit trade)	7121046	7121	Y
7122001	Agent, collecting	7122001	7122	Y
7122002	Agent, pools, football	7122002	7122	Y
7122003	Agent-collector	7122003	7122	Y
7122004	Assistant, collection	7122004	7122	Y
7122005	Assistant, estates	7122005	7122	Y
7122006	Assistant, office, cash	7122006	7122	Y
7122007	Assistant, vending	7122007	7122	Y
7122008	Attendant, booth, toll	7122008	7122	Y
7122009	Attendant, gate, toll	7122009	7122	Y
7122010	Attendant, machine, vending	7122010	7122	Y
7122011	Checker, meter	7122011	7122	Y
7122012	Clearer, credit	7122012	7122	Y
7122013	Clerk, officer's, sheriff	7122013	7122	Y
7122014	Clerk, recovery, debt	7122014	7122	Y
7122015	Collector (gaming machines)	7122015	7122	Y
7122016	Collector (credit trade)	7122016	7122	Y
7122017	Collector (electricity supplier)	7122017	7122	Y
7122018	Collector (finance company)	7122018	7122	Y
7122019	Collector (football pools)	7122019	7122	Y
7122020	Collector (gas supplier)	7122020	7122	Y
7122021	Collector (retail trade)	7122021	7122	Y
7122022	Collector, arrears	7122022	7122	Y
7122023	Collector, cash	7122023	7122	Y
7122024	Collector, club	7122024	7122	Y
7122025	Collector, credit	7122025	7122	Y
7122026	Collector, debt	7122026	7122	Y
7122027	Collector, fee, parking	7122027	7122	Y
7122028	Collector, meter	7122028	7122	Y
7122029	Collector, mutuality	7122029	7122	Y
7122030	Collector, pools	7122030	7122	Y
7122031	Collector, rent	7122031	7122	Y
7122032	Collector, senior (gas supplier)	7122032	7122	Y
7122033	Collector, subscription	7122033	7122	Y
7122034	Collector, toll	7122034	7122	Y
7122035	Collector-agent	7122035	7122	Y
7122036	Controller, collection	7122036	7122	Y
7122037	Controller, collections	7122037	7122	Y
7122038	Driver and collector	7122038	7122	Y
7122039	Engineer, machine, vending	7122039	7122	Y
7122040	Engineer, vending	7122040	7122	Y
7122041	Inspector, meter	7122041	7122	Y
7122042	Inspector, reader, meter	7122042	7122	Y
7122043	Inspector, rent	7122043	7122	Y
7122044	Keeper, bridge, toll	7122044	7122	Y
7122045	Keeper, gate, pier	7122045	7122	Y
7122046	Leader, team, recoveries	7122046	7122	Y
7122047	Officer, collecting, authorised	7122047	7122	Y
7122048	Officer, collection	7122048	7122	Y
7122049	Officer, collections	7122049	7122	Y
7122050	Operative, meter	7122050	7122	Y
7122051	Operator, booth, toll	7122051	7122	Y
7122052	Operator, machine, vending	7122052	7122	Y
7122053	Operator, vending	7122053	7122	Y
7122054	Purser, pier	7122054	7122	Y
7122055	Reader, meter	7122055	7122	Y
7122056	Receptionist (radio, television and video hire)	7122056	7122	Y
7122057	Recoverer, debt	7122057	7122	Y
7122058	Representative, accounts	7122058	7122	Y
7122059	Representative, default	7122059	7122	Y
7122060	Tallyman	7122060	7122	Y
7123001	Assistant, grocer's (mobile)	7123001	7123	Y
7123002	Boy, delivery (bakery)	7123002	7123	Y
7123003	Boy, delivery (dairy)	7123003	7123	Y
7123004	Checker (dairy)	7123004	7123	Y
7123005	Dairyman (retail trade: delivery round)	7123005	7123	Y
7123006	Deliverer, milk	7123006	7123	Y
7123007	Deliveryman (retail milk trade)	7123007	7123	Y
7123008	Deliveryman (retail trade: delivery round)	7123008	7123	Y
7123009	Deliveryman, baker's	7123009	7123	Y
7123010	Driver and collector (laundry, launderette, dry cleaning)	7123010	7123	Y
7123011	Driver-salesman	7123011	7123	Y
7123012	Foreman (dairy: retail trade)	7123012	7123	Y
7123013	Foreman, dairy (retail trade)	7123013	7123	Y
7123014	Foreman, rounds	7123014	7123	Y
7123015	Greengrocer (mobile shop)	7123015	7123	Y
7123016	Grocer (travelling)	7123016	7123	Y
7123017	Inspector, round (wholesale, retail trade)	7123017	7123	Y
7123018	Inspector, rounds (wholesale, retail trade)	7123018	7123	Y
7123019	Man, van	7123019	7123	Y
7123020	Milkman (roundsman)	7123020	7123	Y
7123021	Milkman (milk retailing)	7123021	7123	Y
7123022	Retailer (mobile shop)	7123022	7123	Y
7123023	Retailer, milk (retail trade: delivery round)	7123023	7123	Y
7123024	Roundsman	7123024	7123	Y
7123025	Salesman (ice cream)	7123025	7123	Y
7123026	Salesman (retail trade: mobile shop)	7123026	7123	Y
7123027	Salesman, bread (retail trade: delivery round)	7123027	7123	Y
7123028	Salesman, cream, ice	7123028	7123	Y
7123029	Salesman, drinks, soft	7123029	7123	Y
7123030	Salesman, ice-cream	7123030	7123	Y
7123031	Salesman, milk (retail trade: delivery round)	7123031	7123	Y
7123032	Salesman, shop (mobile shop)	7123032	7123	Y
7123033	Salesman, van	7123033	7123	Y
7123034	Salesman-driver	7123034	7123	Y
7123035	Seller (fast food)	7123035	7123	Y
7123036	Shopkeeper (mobile shop)	7123036	7123	Y
7123037	Supervisor, round (retail trade: delivery round)	7123037	7123	Y
7123038	Supervisor, rounds (retail trade: delivery round)	7123038	7123	Y
7123039	Supervisor, sales (retail trade: delivery round)	7123039	7123	Y
7123040	Trader (mobile shop)	7123040	7123	Y
7123041	Traveller, grocers	7123041	7123	Y
7123042	Traveller, van	7123042	7123	Y
7123043	Vendor, cream, ice	7123043	7123	Y
7123044	Vendor, ice-cream	7123044	7123	Y
7123045	Vendor, milk	7123045	7123	Y
7124001	Assistant, barrow	7124001	7124	Y
7124002	Assistant, market	7124002	7124	Y
7124003	Assistant, stall	7124003	7124	Y
7124004	Assistant, trader's, market	7124004	7124	Y
7124005	Assistant, trader's, street	7124005	7124	Y
7124006	Attendant, stall, market	7124006	7124	Y
7124007	Boy, barrow (retail trade)	7124007	7124	Y
7124008	Boy, trolley (street trading)	7124008	7124	Y
7124009	Coster	7124009	7124	Y
7124010	Costermonger	7124010	7124	Y
7124011	Dealer (wholesale, retail trade: market trading)	7124011	7124	Y
7124012	Dealer, firewood	7124012	7124	Y
7124013	Dealer, log, fire	7124013	7124	Y
7124014	Fruiterer (market trading)	7124014	7124	Y
7124015	Greengrocer (market trading)	7124015	7124	Y
7124016	Haberdasher (market trading)	7124016	7124	Y
7124017	Hawker	7124017	7124	Y
7124018	Holder, stall	7124018	7124	Y
7124019	Keeper, stall	7124019	7124	Y
7124020	Man, barrow (retail trade)	7124020	7124	Y
7124021	Man, market	7124021	7124	Y
7124022	Merchant, firewood	7124022	7124	Y
7124023	Merchant, log	7124023	7124	Y
7124024	Orderly, market	7124024	7124	Y
7124025	Organiser, market	7124025	7124	Y
7124026	Pedlar	7124026	7124	Y
7124027	Retailer (market trading)	7124027	7124	Y
7124028	Salesman (hawking)	7124028	7124	Y
7124029	Salesman (market trading)	7124029	7124	Y
7124030	Salesman, market	7124030	7124	Y
7124031	Seller (flowers)	7124031	7124	Y
7124032	Seller (fruit, vegetables)	7124032	7124	Y
7124033	Seller, newspaper	7124033	7124	Y
7124034	Seller, paper	7124034	7124	Y
7124035	Supervisor, market	7124035	7124	Y
7124036	Trader (market trading)	7124036	7124	Y
7124037	Trader, market	7124037	7124	Y
7124038	Trader, street	7124038	7124	Y
7124039	Vendor, market	7124039	7124	Y
7124040	Vendor, news	7124040	7124	Y
7124041	Vendor, newspaper	7124041	7124	Y
7124042	Vendor, street	7124042	7124	Y
7125001	Artist, display	7125001	7125	Y
7125002	Assistant, display (retail trade)	7125002	7125	Y
7125003	Assistant, display (retail trade: merchandising)	7125003	7125	Y
7125004	Associate, merchandise	7125004	7125	Y
7125005	Displayman (retail trade)	7125005	7125	Y
7125006	Displayman, window	7125006	7125	Y
7125007	Dresser, window	7125007	7125	Y
7125008	Executive, merchandising	7125008	7125	Y
7125009	Hand, display (retail trade)	7125009	7125	Y
7125010	Inspector (window dressing)	7125010	7125	Y
7125011	Leader, team (merchandising)	7125011	7125	Y
7125012	Merchandiser	7125012	7125	Y
7125013	Merchandiser, sales	7125013	7125	Y
7125014	Stylist, film	7125014	7125	Y
7125015	Stylist, photographic	7125015	7125	Y
7125016	Supervisor, display	7125016	7125	Y
7125017	Trimmer, window	7125017	7125	Y
7129001	Adviser, membership	7129001	7129	Y
7129002	Agent (wholesale, retail trade: party plan sales)	7129002	7129	Y
7129003	Agent, bank	7129003	7129	Y
7129004	Agent, brewer's	7129004	7129	Y
7129005	Agent, brewery	7129005	7129	Y
7129006	Agent, commission (insurance)	7129006	7129	Y
7129007	Agent, company's, tug	7129007	7129	Y
7129008	Agent, emigration	7129008	7129	Y
7129009	Agent, foreign	7129009	7129	Y
7129010	Agent, forwarding	7129010	7129	Y
7129011	Agent, general	7129011	7129	Y
7129012	Agent, hiring, film	7129012	7129	Y
7129013	Agent, mercantile	7129013	7129	Y
7129014	Agent, naturalisation	7129014	7129	Y
7129015	Agent, passport	7129015	7129	Y
7129016	Agent, railway	7129016	7129	Y
7129017	Agent, traffic (canals)	7129017	7129	Y
7129018	Agent, viewing	7129018	7129	Y
7129019	Assistant, agent's, estate	7129019	7129	Y
7129020	Broker, printer's	7129020	7129	Y
7129021	Buyer, job	7129021	7129	Y
7129022	Canvasser (advertising)	7129022	7129	Y
7129023	Canvasser (insurance)	7129023	7129	Y
7129024	Canvasser (transport)	7129024	7129	Y
7129025	Canvasser, advertisement	7129025	7129	Y
7129026	Canvasser, advertising	7129026	7129	Y
7129027	Canvasser, freight	7129027	7129	Y
7129028	Canvasser, insurance	7129028	7129	Y
7129029	Canvasser, traffic	7129029	7129	Y
7129030	Clerk, office, sales	7129030	7129	Y
7129031	Consultant, energy (electricity, gas suppliers)	7129031	7129	Y
7129032	Consultant, food	7129032	7129	Y
7129033	Contractor, hire, plant	7129033	7129	Y
7129034	Contractor, posting, bill	7129034	7129	Y
7129035	Controller, hire	7129035	7129	Y
7129036	Controller, hire and sales	7129036	7129	Y
7129037	Controller, hire, plant	7129037	7129	Y
7129038	Coordinator, hire	7129038	7129	Y
7129039	Dealer (wholesale, retail trade: party plan sales)	7129039	7129	Y
7129040	Demonstrator	7129040	7129	Y
7129041	Demonstrator, technical	7129041	7129	Y
7129042	Demonstrator-consultant	7129042	7129	Y
7129043	Demonstrator-salesman	7129043	7129	Y
7129044	Distributor, film	7129044	7129	Y
7129045	Escort (estate agents)	7129045	7129	Y
7129046	Finder, land	7129046	7129	Y
7129047	Hirer	7129047	7129	Y
7129048	Hirer, car	7129048	7129	Y
7129049	Lender, money	7129049	7129	Y
7129050	Negotiator	7129050	7129	Y
7129051	Negotiator (estate agents)	7129051	7129	Y
7129052	Officer, wayleave	7129052	7129	Y
7129053	Operator, hire, skip	7129053	7129	Y
7129054	Operator, rental	7129054	7129	Y
7129055	Organiser, party (retail trade: party plan sales)	7129055	7129	Y
7129056	Planner, party	7129056	7129	Y
7129057	Planner, sales (party plan)	7129057	7129	Y
7129058	Promoter (wholesale, retail trade)	7129058	7129	Y
7129059	Promoter, sales	7129059	7129	Y
7129060	Recruiter (charitable organisation)	7129060	7129	Y
7129061	Recruiter, membership	7129061	7129	Y
7129062	Renter, film	7129062	7129	Y
7129063	Representative (services)	7129063	7129	Y
7129064	Representative	7129064	7129	Y
7129065	Representative (retail trade)	7129065	7129	Y
7129066	Representative (retail trade: party plan sales)	7129066	7129	Y
7129067	Representative (transport)	7129067	7129	Y
7129068	Representative (water company)	7129068	7129	Y
7129069	Representative, advertisement	7129069	7129	Y
7129070	Representative, advertising	7129070	7129	Y
7129071	Representative, catering	7129071	7129	Y
7129072	Representative, commercial	7129072	7129	Y
7129073	Representative, display	7129073	7129	Y
7129074	Representative, finance	7129074	7129	Y
7129075	Representative, financial	7129075	7129	Y
7129076	Representative, freight	7129076	7129	Y
7129077	Representative, newspaper	7129077	7129	Y
7129078	Representative, publicity	7129078	7129	Y
7129079	Representative, sales (property)	7129079	7129	Y
7129080	Representative, sales (services)	7129080	7129	Y
7129081	Representative, sales (retail trade)	7129081	7129	Y
7129082	Representative, sales (retail trade: party plan sales)	7129082	7129	Y
7129083	Representative, sales (telecommunications)	7129083	7129	Y
7129084	Representative, service, railway	7129084	7129	Y
7129085	Representative, shipping	7129085	7129	Y
7129086	Representative, space (printing)	7129086	7129	Y
7129087	Representative, traffic (air transport)	7129087	7129	Y
7129088	Salesman (services)	7129088	7129	Y
7129089	Salesman (retail trade: party plan sales)	7129089	7129	Y
7129090	Salesman, advertising	7129090	7129	Y
7129091	Salesman, insurance	7129091	7129	Y
7129092	Salesman, land (estate agents)	7129092	7129	Y
7129093	Salesman, property	7129093	7129	Y
7129094	Salesman, space, advertising	7129094	7129	Y
7129095	Secretary, club (burial club)	7129095	7129	Y
7129096	Seller, car	7129096	7129	Y
7129097	Seller, space (advertising)	7129097	7129	Y
7129098	Supervisor, hire, car	7129098	7129	Y
7129099	Supervisor, hire, plant	7129099	7129	Y
7129100	Townsman	7129100	7129	Y
7129101	Traveller, advertisement	7129101	7129	Y
7129102	Traveller, advertising	7129102	7129	Y
7129103	Traveller, commercial (services)	7129103	7129	Y
7129104	Traveller, insurance	7129104	7129	Y
7129105	Viewer (estate agents)	7129105	7129	Y
7129106	Viewer, house	7129106	7129	Y
7211001	Adviser, banking, telephone	7211001	7211	Y
7211002	Adviser, communications (telecommunications)	7211002	7211	Y
7211003	Adviser, lines, personal	7211003	7211	Y
7211004	Adviser, phonebank	7211004	7211	Y
7211005	Adviser, telebanking	7211005	7211	Y
7211006	Adviser, telephone	7211006	7211	Y
7211007	Banker, telephone	7211007	7211	Y
7211008	Clerk, lines, personal	7211008	7211	Y
7211009	Clerk, order, mail	7211009	7211	Y
7211010	Clerk, order, sales	7211010	7211	Y
7211011	Operative, centre, call	7211011	7211	Y
7211012	Operator, callcentre	7211012	7211	Y
7211013	Operator, centre, call	7211013	7211	Y
7211014	Operator, helpline	7211014	7211	Y
7211015	Operator, line, answer	7211015	7211	Y
7211016	Operator, response, serviceline	7211016	7211	Y
7211017	Operator, response, tele	7211017	7211	Y
7211018	Operator, service, customer	7211018	7211	Y
7211019	Operator, services, customer	7211019	7211	Y
7211020	Supervisor, centre, call	7211020	7211	Y
7212001	Administrator, service, customer	7212001	7212	Y
7212002	Adviser, care, customer	7212002	7212	Y
7212003	Adviser, consumer (retail trade)	7212003	7212	Y
7212004	Adviser, customer	7212004	7212	Y
7212005	Adviser, relations, customer	7212005	7212	Y
7212006	Adviser, service	7212006	7212	Y
7212007	Adviser, services, customer	7212007	7212	Y
7212008	Agent, reservations (hotel)	7212008	7212	Y
7212009	Agent, services, customer	7212009	7212	Y
7212010	Assistant, care, customer	7212010	7212	Y
7212011	Assistant, liaison, customer	7212011	7212	Y
7212012	Assistant, relations, customer	7212012	7212	Y
7212013	Assistant, reservations (hotel)	7212013	7212	Y
7212014	Assistant, service, customer	7212014	7212	Y
7212015	Assistant, services, customer	7212015	7212	Y
